time;X;Y;Z;Total
10,175299;0,0594;0,0718;0,9501;0,955
10,178176;0,0623;0,0739;0,9415;0,946
10,180084;0,0658;0,0792;0,9263;0,932
10,182505;0,0667;0,0829;0,9176;0,924
10,186661;0,0727;0,0876;0,9037;0,911
10,187725;0,0699;0,0924;0,8934;0,901
10,190443;0,0724;0,0934;0,8797;0,888
10,192621;0,0709;0,0946;0,8726;0,881
10,195224;0,0694;0,0993;0,8658;0,874
10,197559;0,0685;0,1030;0,8573;0,866
10,201298;0,0714;0,1068;0,8487;0,858
10,202415;0,0641;0,1098;0,8484;0,858
10,204997;0,0601;0,1130;0,8440;0,854
10,213375;0,0609;0,1176;0,8382;0,849
10,214338;0,0592;0,1179;0,8345;0,845
10,214790;0,0582;0,1203;0,8338;0,844
10,215488;0,0582;0,1207;0,8313;0,842
10,218400;0,0555;0,1193;0,8333;0,844
10,226474;0,0569;0,1156;0,8320;0,842
10,227410;0,0557;0,1215;0,8325;0,843
10,227768;0,0543;0,1191;0,8338;0,844
10,228070;0,0577;0,1186;0,8355;0,846
10,232377;0,0592;0,1205;0,8384;0,849
10,233610;0,0638;0,1179;0,8418;0,852
10,235699;0,0636;0,1171;0,8438;0,854
10,238098;0,0660;0,1142;0,8487;0,859
10,240528;0,0692;0,1132;0,8469;0,857
10,243411;0,0706;0,1066;0,8531;0,863
10,245632;0,0736;0,1034;0,8592;0,868
10,248270;0,0724;0,1007;0,8653;0,874
10,252350;0,0718;0,0990;0,8677;0,876
10,254195;0,0706;0,0941;0,8702;0,878
10,256089;0,0706;0,0885;0,8814;0,889
10,258295;0,0685;0,0895;0,8888;0,896
10,260931;0,0678;0,0865;0,8949;0,902
10,264845;0,0653;0,0809;0,9107;0,917
10,266062;0,0616;0,0807;0,9168;0,922
10,268383;0,0589;0,0827;0,9195;0,925
10,271882;0,0560;0,0751;0,9293;0,934
10,273661;0,0494;0,0763;0,9386;0,943
10,276736;0,0508;0,0709;0,9469;0,951
10,278456;0,0438;0,0706;0,9538;0,957
10,281102;0,0411;0,0721;0,9669;0,970
10,283339;0,0331;0,0697;0,9760;0,979
10,287694;0,0306;0,0718;0,9804;0,984
10,288770;0,0294;0,0727;0,9892;0,992
10,293100;0,0252;0,0704;0,9953;0,998
10,293962;0,0240;0,0724;0,9970;1,000
10,296085;0,0201;0,0716;1,0002;1,003
10,299069;0,0181;0,0755;1,0019;1,005
10,301101;0,0205;0,0697;1,0014;1,004
10,303815;0,0205;0,0741;0,9995;1,002
10,306240;0,0176;0,0751;0,9955;0,998
10,317321;0,0181;0,0718;0,9921;0,995
10,318541;0,0186;0,0743;0,9857;0,989
10,319282;0,0173;0,0714;0,9782;0,981
10,319749;0,0179;0,0706;0,9626;0,965
10,320267;0,0196;0,0736;0,9569;0,960
10,330855;0,0173;0,0767;0,9510;0,954
10,331708;0,0147;0,0790;0,9373;0,941
10,332022;0,0137;0,0809;0,9310;0,935
10,332318;0,0135;0,0888;0,9263;0,931
10,333944;0,0137;0,0970;0,9200;0,925
10,334343;0,0161;0,0981;0,9098;0,915
10,336581;0,0145;0,1030;0,9078;0,914
10,338826;0,0168;0,1098;0,9032;0,910
10,342266;0,0189;0,1088;0,8939;0,901
10,346170;0,0203;0,1144;0,8953;0,903
10,347046;0,0245;0,1151;0,8937;0,901
10,349067;0,0262;0,1174;0,8897;0,898
10,353324;0,0298;0,1154;0,8907;0,899
10,354058;0,0289;0,1168;0,8912;0,899
10,356729;0,0296;0,1191;0,8912;0,900
10,359253;0,0315;0,1193;0,8916;0,900
10,361454;0,0335;0,1228;0,8988;0,908
10,364328;0,0338;0,1247;0,9034;0,913
10,366757;0,0331;0,1232;0,9081;0,917
10,369135;0,0343;0,1268;0,9137;0,923
10,372044;0,0352;0,1286;0,9281;0,938
10,374022;0,0333;0,1328;0,9352;0,945
10,376772;0,0313;0,1284;0,9410;0,950
10,379146;0,0371;0,1349;0,9506;0,961
10,381599;0,0362;0,1328;0,9608;0,971
10,384245;0,0323;0,1328;0,9713;0,981
10,388346;0,0350;0,1315;0,9829;0,992
10,390906;0,0357;0,1298;0,9890;0,998
10,392875;0,0375;0,1315;0,9999;1,009
10,395049;0,0364;0,1266;1,0088;1,017
10,397122;0,0377;0,1232;1,0134;1,022
10,400271;0,0343;0,1252;1,0212;1,029
10,402008;0,0338;0,1228;1,0278;1,036
10,405123;0,0335;0,1149;1,0376;1,044
10,407541;0,0340;0,1119;1,0391;1,046
10,413239;0,0331;0,1110;1,0432;1,050
10,414415;0,0318;0,1091;1,0468;1,053
10,418944;0,0274;0,1042;1,0466;1,052
10,419366;0,0266;0,1044;1,0459;1,051
10,424054;0,0208;0,1049;1,0461;1,052
10,424545;0,0166;0,1007;1,0447;1,050
10,424736;0,0166;0,1021;1,0466;1,052
10,427150;0,0147;0,0983;1,0481;1,053
10,431754;0,0100;0,0937;1,0512;1,055
10,433075;0,0117;0,0956;1,0479;1,052
10,434572;0,0145;0,0934;1,0463;1,051
10,437290;0,0115;0,0924;1,0505;1,055
10,439922;0,0166;0,0924;1,0479;1,052
10,443127;0,0186;0,0914;1,0500;1,054
10,444831;0,0161;0,0914;1,0533;1,057
10,447511;0,0193;0,0961;1,0520;1,057
10,450067;0,0173;0,0970;1,0508;1,055
10,452991;0,0228;0,0963;1,0556;1,060
10,455852;0,0222;0,1012;1,0571;1,062
10,457575;0,0262;0,1030;1,0561;1,061
10,460233;0,0269;0,1051;1,0579;1,063
10,464606;0,0333;0,1061;1,0564;1,062
10,466061;0,0371;0,1061;1,0617;1,068
10,467612;0,0394;0,1076;1,0596;1,066
10,470772;0,0415;0,1049;1,0622;1,068
10,472601;0,0455;0,1056;1,0635;1,070
10,475085;0,0467;0,1068;1,0676;1,074
10,477677;0,0460;0,1056;1,0686;1,075
10,480235;0,0433;0,1098;1,0710;1,077
10,482536;0,0426;0,1093;1,0725;1,079
10,485614;0,0399;0,1073;1,0766;1,083
10,488241;0,0399;0,1091;1,0847;1,091
10,490659;0,0396;0,1114;1,0887;1,095
10,493762;0,0345;0,1127;1,0924;1,099
10,495550;0,0315;0,1086;1,0957;1,102
10,497993;0,0315;0,1081;1,0974;1,103
10,500539;0,0335;0,1093;1,1001;1,106
10,504613;0,0335;0,1027;1,1004;1,106
10,506029;0,0350;0,1019;1,1060;1,111
10,507920;0,0340;0,0988;1,1111;1,116
10,513536;0,0298;0,0953;1,1162;1,121
10,514292;0,0308;0,0978;1,1170;1,122
10,517036;0,0289;0,0973;1,1187;1,123
10,518980;0,0294;0,0946;1,1241;1,128
10,521587;0,0289;0,0953;1,1273;1,132
10,523497;0,0266;0,0965;1,1285;1,133
10,525702;0,0250;0,0924;1,1288;1,133
10,527949;0,0247;0,0909;1,1316;1,136
10,532925;0,0262;0,0953;1,1323;1,137
10,533682;0,0247;0,0924;1,1283;1,132
10,535750;0,0266;0,0926;1,1265;1,131
10,539274;0,0291;0,0914;1,1211;1,125
10,540812;0,0315;0,0907;1,1180;1,122
10,543767;0,0338;0,0900;1,1180;1,122
10,546636;0,0362;0,0912;1,1097;1,114
10,548305;0,0379;0,0926;1,1025;1,107
10,551684;0,0355;0,0939;1,0973;1,102
10,553948;0,0384;0,0956;1,0852;1,090
10,555938;0,0415;0,0983;1,0766;1,082
10,558559;0,0445;0,1024;1,0689;1,075
10,561405;0,0482;0,1076;1,0586;1,065
10,563728;0,0487;0,1086;1,0500;1,057
10,565980;0,0476;0,1112;1,0454;1,052
10,568781;0,0562;0,1184;1,0366;1,045
10,580984;0,0589;0,1205;1,0312;1,040
10,581698;0,0582;0,1240;1,0224;1,032
10,581939;0,0662;0,1252;1,0178;1,028
10,582142;0,0685;0,1312;1,0092;1,020
10,582353;0,0699;0,1330;1,0053;1,016
10,583877;0,0778;0,1366;1,0027;1,015
10,585983;0,0829;0,1364;0,9999;1,013
10,589251;0,0853;0,1405;0,9902;1,004
10,592490;0,0904;0,1371;0,9850;0,999
10,594827;0,0900;0,1389;0,9825;0,996
10,596455;0,0919;0,1398;0,9760;0,990
10,598879;0,1009;0,1408;0,9682;0,984
10,601604;0,0983;0,1347;0,9659;0,980
10,604505;0,0944;0,1361;0,9699;0,984
10,606110;0,0990;0,1398;0,9662;0,981
10,609025;0,0978;0,1342;0,9652;0,979
10,615090;0,0953;0,1312;0,9636;0,977
10,616141;0,0926;0,1317;0,9640;0,977
10,617026;0,0919;0,1317;0,9638;0,977
10,619202;0,0883;0,1347;0,9671;0,980
10,623055;0,0846;0,1324;0,9706;0,983
10,629943;0,0802;0,1305;0,9733;0,985
10,630682;0,0760;0,1289;0,9726;0,984
10,631130;0,0694;0,1230;0,9794;0,990
10,635939;0,0716;0,1198;0,9836;0,993
10,636588;0,0672;0,1184;0,9838;0,993
10,636842;0,0631;0,1181;0,9857;0,995
10,639167;0,0613;0,1139;0,9848;0,993
10,641563;0,0538;0,1105;0,9882;0,996
10,644560;0,0525;0,1091;0,9865;0,994
10,646811;0,0499;0,1070;0,9843;0,991
10,650348;0,0496;0,1056;0,9823;0,989
10,654178;0,0462;0,1063;0,9806;0,987
10,654557;0,0450;0,1125;0,9853;0,993
10,657077;0,0415;0,1139;0,9860;0,993
10,659544;0,0377;0,1117;0,9850;0,992
10,662066;0,0420;0,1139;0,9841;0,992
10,664681;0,0448;0,1198;0,9797;0,988
10,667578;0,0445;0,1235;0,9811;0,990
10,671216;0,0460;0,1240;0,9809;0,990
10,673000;0,0469;0,1249;0,9736;0,983
10,674335;0,0520;0,1242;0,9708;0,980
10,677246;0,0543;0,1223;0,9650;0,974
10,679830;0,0604;0,1223;0,9638;0,973
10,681938;0,0650;0,1230;0,9587;0,969
10,684531;0,0634;0,1224;0,9552;0,965
10,687105;0,0667;0,1247;0,9506;0,961
10,689712;0,0678;0,1256;0,9396;0,950
10,692989;0,0648;0,1259;0,9368;0,947
10,695330;0,0626;0,1300;0,9308;0,942
10,697124;0,0641;0,1342;0,9293;0,941
10,699739;0,0643;0,1335;0,9191;0,931
10,704663;0,0653;0,1337;0,9200;0,932
10,705353;0,0655;0,1335;0,9161;0,928
10,707807;0,0662;0,1320;0,9122;0,924
10,710330;0,0662;0,1345;0,9095;0,922
10,715450;0,0694;0,1305;0,9058;0,918
10,716234;0,0641;0,1296;0,9083;0,920
10,717202;0,0636;0,1303;0,9058;0,917
10,720105;0,0665;0,1281;0,9014;0,913
10,723443;0,0665;0,1244;0,9065;0,917
10,725004;0,0613;0,1188;0,9102;0,920
10,728532;0,0577;0,1135;0,9107;0,920
10,729913;0,0580;0,1091;0,9119;0,920
10,733406;0,0529;0,1039;0,9130;0,920
10,735861;0,0557;0,0907;0,9191;0,925
10,737475;0,0501;0,0865;0,9176;0,923
10,740220;0,0480;0,0790;0,9225;0,927
10,742805;0,0460;0,0736;0,9266;0,931
10,745329;0,0460;0,0714;0,9288;0,933
10,747742;0,0391;0,0670;0,9354;0,939
10,751277;0,0366;0,0650;0,9457;0,949
10,753010;0,0340;0,0643;0,9531;0,956
10,755922;0,0318;0,0623;0,9613;0,964
10,757834;0,0289;0,0582;0,9774;0,980
10,760235;0,0296;0,0553;0,9880;0,990
10,762546;0,0308;0,0523;0,9931;0,995
10,765506;0,0294;0,0452;1,0027;1,004
10,768380;0,0308;0,0399;1,0127;1,014
10,770536;0,0333;0,0369;1,0193;1,020
10,774536;0,0298;0,0328;1,0249;1,026
10,775969;0,0306;0,0315;1,0283;1,029
10,777829;0,0313;0,0299;1,0339;1,035
10,780615;0,0323;0,0301;1,0393;1,040
10,783009;0,0315;0,0274;1,0432;1,044
10,785406;0,0274;0,0257;1,0442;1,045
10,787866;0,0279;0,0266;1,0432;1,044
10,793602;0,0296;0,0217;1,0391;1,040
10,794028;0,0286;0,0233;1,0415;1,042
10,795655;0,0310;0,0230;1,0391;1,040
10,798258;0,0294;0,0230;1,0415;1,042
10,800621;0,0264;0,0215;1,0379;1,038
10,805677;0,0296;0,0206;1,0376;1,038
10,806343;0,0252;0,0247;1,0361;1,037
10,809654;0,0225;0,0245;1,0327;1,033
10,818373;0,0230;0,0222;1,0339;1,034
10,819421;0,0254;0,0247;1,0366;1,037
10,819709;0,0262;0,0274;1,0307;1,031
10,819956;0,0282;0,0240;1,0263;1,027
10,820678;0,0298;0,0266;1,0265;1,027
10,824181;0,0340;0,0287;1,0265;1,027
10,826025;0,0345;0,0299;1,0232;1,024
10,828732;0,0345;0,0313;1,0197;1,021
10,832430;0,0394;0,0308;1,0129;1,014
10,835286;0,0408;0,0310;1,0127;1,014
10,836579;0,0384;0,0338;1,0073;1,009
10,839633;0,0357;0,0369;1,0039;1,005
10,840922;0,0362;0,0371;1,0090;1,010
10,843492;0,0362;0,0420;1,0048;1,006
10,846150;0,0379;0,0408;1,0051;1,007
10,848805;0,0364;0,0387;1,0009;1,002
10,851672;0,0375;0,0394;0,9967;0,998
10,853666;0,0384;0,0380;0,9962;0,998
10,857309;0,0389;0,0371;0,9899;0,991
10,858383;0,0362;0,0399;0,9887;0,990
10,861266;0,0352;0,0415;0,9872;0,989
10,863637;0,0379;0,0428;0,9874;0,989
10,866218;0,0362;0,0450;0,9878;0,989
10,868792;0,0352;0,0462;0,9860;0,988
10,873631;0,0406;0,0460;0,9843;0,986
10,874335;0,0391;0,0492;0,9809;0,983
10,876440;0,0355;0,0494;0,9806;0,983
10,878663;0,0387;0,0474;0,9792;0,981
10,881767;0,0403;0,0438;0,9785;0,980
10,883933;0,0384;0,0455;0,9818;0,984
10,886513;0,0408;0,0457;0,9878;0,990
10,888800;0,0371;0,0482;0,9865;0,988
10,892824;0,0415;0,0462;0,9853;0,987
10,894141;0,0460;0,0485;0,9887;0,991
10,896410;0,0492;0,0511;0,9906;0,993
10,898935;0,0516;0,0476;0,9926;0,995
10,905773;0,0536;0,0494;0,9958;0,998
10,906492;0,0560;0,0504;0,9948;0,998
10,906875;0,0589;0,0520;1,0002;1,003
10,910922;0,0562;0,0518;1,0032;1,006
10,916870;0,0606;0,0553;1,0080;1,011
10,917502;0,0631;0,0569;1,0083;1,012
10,917767;0,0621;0,0604;1,0107;1,014
10,919159;0,0629;0,0634;1,0156;1,020
10,921743;0,0634;0,0641;1,0168;1,021
10,924638;0,0629;0,0641;1,0170;1,021
10,926661;0,0655;0,0648;1,0188;1,023
10,929281;0,0716;0,0670;1,0237;1,028
10,932655;0,0762;0,0690;1,0234;1,029
10,934938;0,0736;0,0709;1,0219;1,027
10,938741;0,0739;0,0709;1,0219;1,027
10,940015;0,0765;0,0729;1,0146;1,020
10,942096;0,0755;0,0716;1,0127;1,018
10,944613;0,0739;0,0758;1,0076;1,013
10,947565;0,0753;0,0746;1,0011;1,007
10,951520;0,0755;0,0778;0,9897;0,996
10,953304;0,0746;0,0770;0,9862;0,992
10,954493;0,0746;0,0770;0,9801;0,986
10,956926;0,0773;0,0790;0,9664;0,973
10,960092;0,0727;0,0797;0,9626;0,969
10,962106;0,0699;0,0799;0,9552;0,961
10,964712;0,0736;0,0797;0,9469;0,953
10,966895;0,0714;0,0804;0,9403;0,946
10,971690;0,0762;0,0780;0,9384;0,945
10,973113;0,0753;0,0832;0,9330;0,940
10,974429;0,0767;0,0858;0,9286;0,936
10,977242;0,0753;0,0846;0,9286;0,935
10,979592;0,0807;0,0883;0,9252;0,933
10,982195;0,0807;0,0885;0,9244;0,932
10,984861;0,0827;0,0888;0,9219;0,930
10,987726;0,0853;0,0895;0,9232;0,931
10,990862;0,0853;0,0921;0,9240;0,932
10,993277;0,0773;0,0929;0,9240;0,932
10,994653;0,0804;0,0932;0,9266;0,935
10,997229;0,0811;0,0944;0,9256;0,934
10,999849;0,0765;0,0914;0,9310;0,939
11,002387;0,0787;0,0937;0,9320;0,940
11,009818;0,0802;0,0941;0,9357;0,944
11,010959;0,0760;0,0951;0,9368;0,945
11,011625;0,0751;0,0912;0,9366;0,944
11,018388;0,0748;0,0902;0,9415;0,949
11,019097;0,0678;0,0900;0,9442;0,951
11,019410;0,0667;0,0932;0,9476;0,955
11,019882;0,0638;0,0902;0,9515;0,958
11,022904;0,0589;0,0856;0,9540;0,960
11,025553;0,0536;0,0827;0,9550;0,960
11,029347;0,0460;0,0783;0,9601;0,964
11,031099;0,0431;0,0809;0,9667;0,971
11,033324;0,0391;0,0783;0,9684;0,972
11,035156;0,0320;0,0751;0,9762;0,980
11,037865;0,0274;0,0748;0,9809;0,984
11,040897;0,0266;0,0739;0,9897;0,993
11,043371;0,0250;0,0709;0,9972;1,000
11,045166;0,0238;0,0683;0,9992;1,002
11,048289;0,0213;0,0683;1,0060;1,009
11,050770;0,0201;0,0672;1,0051;1,008
11,052647;0,0181;0,0653;1,0109;1,013
11,056042;0,0164;0,0672;1,0168;1,019
11,057736;0,0196;0,0650;1,0178;1,020
11,061010;0,0161;0,0670;1,0212;1,024
11,063087;0,0164;0,0680;1,0217;1,024
11,065395;0,0186;0,0650;1,0241;1,026
11,068320;0,0168;0,0626;1,0265;1,029
11,071936;0,0179;0,0675;1,0286;1,031
11,073666;0,0189;0,0662;1,0312;1,034
11,075772;0,0257;0,0672;1,0281;1,031
11,078111;0,0279;0,0678;1,0330;1,036
11,080746;0,0291;0,0702;1,0286;1,031
11,083208;0,0333;0,0721;1,0300;1,033
11,085933;0,0369;0,0718;1,0307;1,034
11,088449;0,0415;0,0706;1,0256;1,029
11,093912;0,0418;0,0685;1,0214;1,025
11,095118;0,0426;0,0721;1,0246;1,028
11,096123;0,0428;0,0773;1,0244;1,028
11,098269;0,0415;0,0743;1,0241;1,028
11,100813;0,0426;0,0753;1,0244;1,028
11,105327;0,0440;0,0767;1,0158;1,020
11,106165;0,0448;0,0767;1,0125;1,016
11,108346;0,0436;0,0751;1,0114;1,015
11,112352;0,0440;0,0727;1,0090;1,013
11,113883;0,0440;0,0748;1,0080;1,012
11,119342;0,0436;0,0739;1,0083;1,012
11,120027;0,0411;0,0687;1,0083;1,011
11,122413;0,0338;0,0655;1,0058;1,009
11,124279;0,0289;0,0665;1,0048;1,007
11,126422;0,0303;0,0662;1,0039;1,007
11,132894;0,0252;0,0662;1,0024;1,005
11,133645;0,0217;0,0675;1,0019;1,004
11,133925;0,0222;0,0670;1,0048;1,007
11,136146;0,0208;0,0655;1,0063;1,009
11,138651;0,0222;0,0678;1,0121;1,015
11,140894;0,0181;0,0667;1,0114;1,014
11,143982;0,0181;0,0687;1,0141;1,017
11,146400;0,0208;0,0683;1,0193;1,022
11,148608;0,0193;0,0685;1,0224;1,025
11,151669;0,0205;0,0685;1,0275;1,030
11,154033;0,0198;0,0697;1,0327;1,035
11,156254;0,0193;0,0711;1,0376;1,040
11,158913;0,0220;0,0727;1,0488;1,052
11,161583;0,0210;0,0724;1,0533;1,056
11,163860;0,0198;0,0724;1,0593;1,062
11,166238;0,0164;0,0748;1,0645;1,067
11,169284;0,0228;0,0765;1,0698;1,073
11,172729;0,0217;0,0763;1,0708;1,074
11,174244;0,0189;0,0746;1,0728;1,076
11,176360;0,0171;0,0767;1,0769;1,080
11,178876;0,0157;0,0811;1,0806;1,084
11,181707;0,0149;0,0807;1,0806;1,084
11,184415;0,0103;0,0785;1,0791;1,082
11,186474;0,0103;0,0778;1,0796;1,082
11,189289;0,0112;0,0751;1,0777;1,080
11,191948;0,0086;0,0748;1,0764;1,079
11,194758;0,0061;0,0783;1,0779;1,081
11,196547;0,0068;0,0797;1,0771;1,080
11,200125;0,0044;0,0795;1,0696;1,073
11,201674;0,0035;0,0834;1,0584;1,062
11,204643;0,0017;0,0844;1,0549;1,058
11,206829;0,0017;0,0844;1,0520;1,055
11,209074;0,0066;0,0844;1,0435;1,047
11,214015;0,0044;0,0823;1,0344;1,038
11,214436;0,0068;0,0846;1,0283;1,032
11,221221;0,0093;0,0844;1,0237;1,027
11,221941;0,0093;0,0858;1,0153;1,019
11,222270;0,0128;0,0878;1,0070;1,011
11,224878;0,0145;0,0907;0,9943;0,999
11,227067;0,0159;0,0902;0,9857;0,990
11,231688;0,0142;0,0924;0,9774;0,982
11,235093;0,0161;0,0965;0,9648;0,970
11,235427;0,0173;0,0981;0,9620;0,967
11,237065;0,0168;0,1000;0,9540;0,959
11,241169;0,0198;0,1044;0,9428;0,949
11,241973;0,0203;0,1039;0,9396;0,946
11,244769;0,0217;0,1044;0,9345;0,941
11,246989;0,0228;0,1091;0,9308;0,937
11,251575;0,0284;0,1091;0,9232;0,930
11,253150;0,0264;0,1063;0,9154;0,922
11,254511;0,0306;0,1144;0,9130;0,921
11,256963;0,0308;0,1139;0,9102;0,918
11,259662;0,0310;0,1127;0,9039;0,911
11,262404;0,0291;0,1161;0,8981;0,906
11,264454;0,0326;0,1142;0,8970;0,905
11,267021;0,0310;0,1110;0,8916;0,899
11,270739;0,0338;0,1137;0,8870;0,895
11,275343;0,0328;0,1130;0,8870;0,895
11,275997;0,0352;0,1107;0,8848;0,892
11,285145;0,0343;0,1110;0,8809;0,889
11,286032;0,0347;0,1086;0,8839;0,891
11,286294;0,0364;0,1127;0,8821;0,890
11,286515;0,0387;0,1086;0,8792;0,887
11,288078;0,0364;0,1091;0,8751;0,883
11,290768;0,0343;0,1098;0,8760;0,884
11,292643;0,0345;0,1079;0,8723;0,880
11,295945;0,0318;0,1107;0,8731;0,881
11,297941;0,0277;0,1081;0,8765;0,884
11,300072;0,0282;0,1100;0,8795;0,887
11,302860;0,0213;0,1086;0,8797;0,887
11,304974;0,0213;0,1066;0,8821;0,889
11,307569;0,0196;0,1049;0,8844;0,891
11,311262;0,0135;0,1070;0,8853;0,892
11,314144;0,0110;0,1042;0,8863;0,893
11,316317;0,0103;0,1027;0,8885;0,894
11,321771;0,0088;0,1007;0,8944;0,900
11,322592;0,0068;0,1014;0,8981;0,904
11,322994;0,0064;0,0993;0,9009;0,906
11,326915;0,0079;0,0937;0,9030;0,908
11,328444;0,0081;0,0888;0,9098;0,914
11,333464;0,0056;0,0900;0,9119;0,916
11,334027;0,0049;0,0907;0,9149;0,919
11,335245;0,0047;0,0904;0,9161;0,921
11,337739;0,0075;0,0902;0,9176;0,922
11,341166;0,0096;0,0878;0,9230;0,927
11,342996;0,0056;0,0883;0,9279;0,932
11,345644;0,0037;0,0890;0,9263;0,931
11,348363;0,0044;0,0881;0,9293;0,933
11,352928;0,0030;0,0912;0,9359;0,940
11,354165;0,0017;0,0893;0,9391;0,943
11,355043;0,0017;0,0883;0,9413;0,945
11,357850;0,0017;0,0863;0,9442;0,948
11,360365;0,0030;0,0890;0,9464;0,951
11,363793;0,0040;0,0865;0,9440;0,948
11,365558;0,0061;0,0802;0,9435;0,947
11,368148;0,0091;0,0767;0,9391;0,942
11,374545;0,0066;0,0802;0,9342;0,938
11,375265;0,0052;0,0823;0,9345;0,938
11,376853;0,0079;0,0814;0,9296;0,933
11,378340;0,0105;0,0799;0,9228;0,926
11,381154;0,0073;0,0790;0,9230;0,926
11,383389;0,0079;0,0814;0,9186;0,922
11,385814;0,0135;0,0839;0,9176;0,921
11,388426;0,0128;0,0827;0,9154;0,919
11,392644;0,0122;0,0848;0,9122;0,916
11,393704;0,0171;0,0839;0,9154;0,919
11,395893;0,0210;0,0863;0,9149;0,919
11,398609;0,0247;0,0865;0,9122;0,917
11,400771;0,0245;0,0841;0,9098;0,914
11,403414;0,0264;0,0827;0,9042;0,908
11,405770;0,0264;0,0816;0,8958;0,900
11,412142;0,0274;0,0809;0,8958;0,900
11,417311;0,0269;0,0829;0,8880;0,892
11,417780;0,0271;0,0802;0,8809;0,885
11,418033;0,0271;0,0788;0,8763;0,880
11,421248;0,0257;0,0816;0,8716;0,876
11,421712;0,0274;0,0795;0,8648;0,869
11,423589;0,0289;0,0780;0,8636;0,868
11,426057;0,0320;0,0746;0,8582;0,862
11,428706;0,0335;0,0746;0,8585;0,862
11,432188;0,0338;0,0734;0,8557;0,860
11,434198;0,0340;0,0736;0,8499;0,854
11,436868;0,0345;0,0767;0,8531;0,857
11,438580;0,0350;0,0760;0,8524;0,856
11,441753;0,0391;0,0753;0,8545;0,859
11,444219;0,0375;0,0753;0,8599;0,864
11,447041;0,0362;0,0773;0,8594;0,864
11,448979;0,0355;0,0785;0,8621;0,866
11,454278;0,0401;0,0760;0,8690;0,873
11,454946;0,0408;0,0734;0,8721;0,876
11,456466;0,0448;0,0706;0,8816;0,886
11,459060;0,0467;0,0716;0,8839;0,888
11,461324;0,0467;0,0695;0,8858;0,890
11,463791;0,0471;0,0662;0,8900;0,894
11,466562;0,0504;0,0636;0,8953;0,899
11,469048;0,0518;0,0626;0,9068;0,910
11,472235;0,0448;0,0629;0,9100;0,913
11,474274;0,0440;0,0616;0,9159;0,919
11,476995;0,0445;0,0611;0,9191;0,922
11,479177;0,0420;0,0613;0,9286;0,932
11,481741;0,0387;0,0597;0,9320;0,935
11,484126;0,0284;0,0560;0,9296;0,932
11,486594;0,0286;0,0565;0,9347;0,937
11,489285;0,0266;0,0545;0,9324;0,934
11,493999;0,0230;0,0529;0,9286;0,930
11,494946;0,0203;0,0541;0,9266;0,928
11,497553;0,0161;0,0533;0,9212;0,923
11,499998;0,0157;0,0536;0,9217;0,923
11,501671;0,0154;0,0520;0,9225;0,924
11,504160;0,0157;0,0553;0,9179;0,920
11,506667;0,0164;0,0531;0,9156;0,917
11,510499;0,0179;0,0565;0,9132;0,915
11,512660;0,0220;0,0548;0,9100;0,912
11,514466;0,0294;0,0541;0,9110;0,913
11,517402;0,0271;0,0567;0,9081;0,910
11,524394;0,0303;0,0557;0,9061;0,908
11,525227;0,0331;0,0578;0,9110;0,913
11,525607;0,0359;0,0585;0,9149;0,917
11,527387;0,0382;0,0572;0,9151;0,918
11,536027;0,0357;0,0585;0,9179;0,920
11,537161;0,0375;0,0623;0,9225;0,925
11,537526;0,0389;0,0638;0,9293;0,932
11,537848;0,0377;0,0623;0,9371;0,940
11,540644;0,0355;0,0641;0,9410;0,944
11,542766;0,0352;0,0636;0,9518;0,955
11,544963;0,0362;0,0618;0,9608;0,963
11,547239;0,0345;0,0616;0,9689;0,971
11,550282;0,0369;0,0590;0,9792;0,982
11,553262;0,0399;0,0582;0,9834;0,986
11,555198;0,0377;0,0567;0,9929;0,995
11,557401;0,0389;0,0548;1,0002;1,002
11,559947;0,0371;0,0538;1,0080;1,010
11,562133;0,0396;0,0516;1,0160;1,018
11,564721;0,0403;0,0480;1,0244;1,026
11,567424;0,0428;0,0467;1,0288;1,031
11,570812;0,0420;0,0457;1,0330;1,035
11,579416;0,0467;0,0431;1,0407;1,043
11,580371;0,0464;0,0408;1,0454;1,047
11,580642;0,0501;0,0408;1,0488;1,051
11,580845;0,0516;0,0369;1,0517;1,054
11,582609;0,0501;0,0338;1,0542;1,056
11,585644;0,0492;0,0333;1,0561;1,058
11,587947;0,0520;0,0333;1,0591;1,061
11,590473;0,0518;0,0287;1,0573;1,059
11,593541;0,0541;0,0289;1,0593;1,061
11,595044;0,0594;0,0289;1,0584;1,060
11,599300;0,0609;0,0301;1,0633;1,065
11,600386;0,0582;0,0277;1,0645;1,066
11,604712;0,0634;0,0262;1,0615;1,064
11,605455;0,0653;0,0252;1,0577;1,060
11,610404;0,0687;0,0247;1,0577;1,060
11,612148;0,0721;0,0266;1,0577;1,060
11,613076;0,0751;0,0264;1,0556;1,059
11,615934;0,0778;0,0284;1,0573;1,061
11,618450;0,0795;0,0303;1,0547;1,058
11,624236;0,0807;0,0303;1,0493;1,053
11,624963;0,0799;0,0306;1,0510;1,055
11,625429;0,0811;0,0303;1,0528;1,056
11,627964;0,0821;0,0318;1,0552;1,059
11,632141;0,0834;0,0289;1,0530;1,057
11,636496;0,0836;0,0308;1,0524;1,056
11,637478;0,0878;0,0301;1,0540;1,058
11,638190;0,0924;0,0326;1,0577;1,062
11,640796;0,0968;0,0313;1,0549;1,060
