dateTime,X,Y,Z
2023-02-07 15:45:08.692153,0.33,0.36,-6.41
2023-02-07 15:45:08.702643,0.30,0.34,-6.40
2023-02-07 15:45:08.713337,0.29,0.33,-6.35
2023-02-07 15:45:08.721507,0.37,0.27,-6.39
2023-02-07 15:45:08.732430,0.37,0.29,-6.44
2023-02-07 15:45:08.743207,0.29,0.34,-6.42
2023-02-07 15:45:08.751426,0.27,0.40,-6.38
2023-02-07 15:45:08.762671,0.24,0.41,-6.35
2023-02-07 15:45:08.770576,0.25,0.42,-6.40
2023-02-07 15:45:08.781564,0.32,0.40,-6.40
2023-02-07 15:45:08.835136,0.38,0.39,-6.42
2023-02-07 15:45:08.837360,0.36,0.33,-6.39
2023-02-07 15:45:08.838055,0.33,0.28,-6.40
2023-02-07 15:45:08.852661,0.32,0.29,-6.40
2023-02-07 15:45:08.853382,0.35,0.33,-6.45
2023-02-07 15:45:08.854206,0.34,0.35,-6.47
2023-02-07 15:45:08.855520,0.30,0.35,-6.46
2023-02-07 15:45:08.860164,0.30,0.36,-6.41
2023-02-07 15:45:08.871061,0.34,0.34,-6.44
2023-02-07 15:45:08.879222,0.37,0.28,-6.45
2023-02-07 15:45:08.890081,0.39,0.25,-6.47
2023-02-07 15:45:08.900852,0.40,0.26,-6.44
2023-02-07 15:45:08.909522,0.38,0.32,-6.44
2023-02-07 15:45:08.919967,0.40,0.32,-6.45
2023-02-07 15:45:08.928442,0.37,0.36,-6.45
2023-02-07 15:45:08.939448,0.34,0.37,-6.45
2023-02-07 15:45:08.949898,0.37,0.34,-6.45
2023-02-07 15:45:08.958469,0.38,0.33,-6.46
2023-02-07 15:45:08.978851,0.38,0.27,-6.51
2023-02-07 15:45:08.980614,0.41,0.26,-6.55
2023-02-07 15:45:08.988018,0.39,0.30,-6.56
2023-02-07 15:45:08.998956,0.34,0.39,-6.52
2023-02-07 15:45:09.007203,0.30,0.43,-6.53
2023-02-07 15:45:09.018050,0.31,0.45,-6.54
2023-02-07 15:45:09.028754,0.32,0.39,-6.50
2023-02-07 15:45:09.037155,0.37,0.33,-6.47
2023-02-07 15:45:09.047964,0.34,0.26,-6.46
2023-02-07 15:45:09.058729,0.33,0.26,-6.43
2023-02-07 15:45:09.067443,0.33,0.25,-6.39
2023-02-07 15:45:09.077870,0.33,0.31,-6.41
2023-02-07 15:45:09.086160,0.31,0.31,-6.39
2023-02-07 15:45:09.096799,0.28,0.35,-6.40
2023-02-07 15:45:09.108803,0.26,0.40,-6.39
2023-02-07 15:45:09.115923,0.29,0.35,-6.41
2023-02-07 15:45:09.128474,0.33,0.27,-6.46
2023-02-07 15:45:09.137564,0.34,0.29,-6.43
2023-02-07 15:45:09.145804,0.35,0.27,-6.38
2023-02-07 15:45:09.156643,0.34,0.28,-6.39
2023-02-07 15:45:09.164993,0.32,0.30,-6.38
2023-02-07 15:45:09.176474,0.34,0.28,-6.43
2023-02-07 15:45:09.186603,0.33,0.30,-6.47
2023-02-07 15:45:09.195012,0.34,0.31,-6.47
2023-02-07 15:45:09.205722,0.32,0.32,-6.46
2023-02-07 15:45:09.216613,0.34,0.30,-6.48
2023-02-07 15:45:09.224993,0.32,0.34,-6.55
2023-02-07 15:45:09.235840,0.34,0.38,-6.54
2023-02-07 15:45:09.244944,0.31,0.37,-6.50
2023-02-07 15:45:09.254560,0.39,0.37,-6.44
2023-02-07 15:45:09.265467,0.38,0.35,-6.43
2023-02-07 15:45:09.273703,0.39,0.31,-6.47
2023-02-07 15:45:09.284458,0.40,0.30,-6.52
2023-02-07 15:45:09.295505,0.38,0.28,-6.52
2023-02-07 15:45:09.303664,0.34,0.28,-6.52
2023-02-07 15:45:09.314548,0.33,0.30,-6.51
2023-02-07 15:45:09.322801,0.39,0.28,-6.54
2023-02-07 15:45:09.333575,0.41,0.29,-6.49
2023-02-07 15:45:09.344291,0.44,0.24,-6.49
2023-02-07 15:45:09.352732,0.44,0.24,-6.46
2023-02-07 15:45:09.363368,0.40,0.23,-6.40
2023-02-07 15:45:09.374262,0.38,0.25,-6.46
2023-02-07 15:45:09.382570,0.36,0.30,-6.42
2023-02-07 15:45:09.394158,0.39,0.30,-6.42
2023-02-07 15:45:09.401639,0.34,0.26,-6.36
2023-02-07 15:45:09.412621,0.31,0.23,-6.35
2023-02-07 15:45:09.423176,0.27,0.23,-6.39
2023-02-07 15:45:09.431426,0.27,0.32,-6.45
2023-02-07 15:45:09.442432,0.23,0.37,-6.46
2023-02-07 15:45:09.453067,0.22,0.40,-6.44
2023-02-07 15:45:09.461635,0.25,0.41,-6.40
2023-02-07 15:45:09.472436,0.29,0.39,-6.40
2023-02-07 15:45:09.480405,0.30,0.36,-6.42
2023-02-07 15:45:09.491429,0.32,0.30,-6.42
2023-02-07 15:45:09.502406,0.29,0.31,-6.41
2023-02-07 15:45:09.511516,0.34,0.33,-6.40
2023-02-07 15:45:09.521285,0.34,0.30,-6.38
2023-02-07 15:45:09.532076,0.36,0.29,-6.39
2023-02-07 15:45:09.540269,0.39,0.26,-6.45
2023-02-07 15:45:09.553645,0.40,0.23,-6.50
2023-02-07 15:45:09.562711,0.37,0.19,-6.51
2023-02-07 15:45:09.570294,0.41,0.18,-6.62
2023-02-07 15:45:09.580942,0.39,0.16,-6.64
2023-02-07 15:45:09.590596,0.37,0.26,-6.60
2023-02-07 15:45:09.600035,0.33,0.33,-6.51
2023-02-07 15:45:09.610963,0.31,0.37,-6.49
2023-02-07 15:45:09.619110,0.29,0.35,-6.55
2023-02-07 15:45:09.630371,0.25,0.35,-6.48
2023-02-07 15:45:09.638293,0.22,0.37,-6.45
2023-02-07 15:45:09.649118,0.17,0.37,-6.47
2023-02-07 15:45:09.660245,0.21,0.39,-6.47
2023-02-07 15:45:09.668165,0.18,0.39,-6.43
2023-02-07 15:45:09.678855,0.11,0.42,-6.47
2023-02-07 15:45:09.689897,0.06,0.41,-6.49
2023-02-07 15:45:09.698002,0.10,0.40,-6.43
2023-02-07 15:45:09.709041,0.20,0.34,-6.43
2023-02-07 15:45:09.717587,0.13,0.30,-6.38
2023-02-07 15:45:09.728390,0.17,0.27,-6.33
2023-02-07 15:45:09.738815,0.23,0.28,-6.38
2023-02-07 15:45:09.746976,0.23,0.23,-6.41
2023-02-07 15:45:09.761041,0.24,0.29,-6.41
2023-02-07 15:45:09.768677,0.19,0.34,-6.36
2023-02-07 15:45:09.779514,0.21,0.35,-6.34
2023-02-07 15:45:09.787639,0.24,0.34,-6.43
2023-02-07 15:45:09.796268,0.24,0.30,-6.49
2023-02-07 15:45:09.806733,0.30,0.30,-6.56
2023-02-07 15:45:09.817511,0.31,0.29,-6.62
2023-02-07 15:45:09.826081,0.31,0.28,-6.57
2023-02-07 15:45:09.836842,0.28,0.29,-6.56
2023-02-07 15:45:09.847458,0.31,0.31,-6.54
2023-02-07 15:45:09.855882,0.32,0.26,-6.49
2023-02-07 15:45:09.866695,0.34,0.26,-6.46
2023-02-07 15:45:09.877959,0.33,0.22,-6.45
2023-02-07 15:45:09.886114,0.33,0.23,-6.39
2023-02-07 15:45:09.896455,0.34,0.21,-6.43
2023-02-07 15:45:09.904883,0.32,0.25,-6.47
2023-02-07 15:45:09.915626,0.28,0.30,-6.53
2023-02-07 15:45:09.927245,0.25,0.36,-6.50
2023-02-07 15:45:09.934701,0.20,0.38,-6.45
2023-02-07 15:45:09.945449,0.23,0.39,-6.49
2023-02-07 15:45:09.956543,0.22,0.38,-6.50
2023-02-07 15:45:09.964641,0.20,0.40,-6.46
2023-02-07 15:45:09.975632,0.19,0.39,-6.47
2023-02-07 15:45:09.983730,0.18,0.37,-6.46
2023-02-07 15:45:09.995118,0.20,0.38,-6.48
2023-02-07 15:45:10.005308,0.24,0.35,-6.50
2023-02-07 15:45:10.013487,0.24,0.33,-6.47
2023-02-07 15:45:10.024574,0.24,0.33,-6.46
2023-02-07 15:45:10.032623,0.28,0.32,-6.47
2023-02-07 15:45:10.044303,0.30,0.32,-6.51
2023-02-07 15:45:10.054303,0.29,0.33,-6.50
2023-02-07 15:45:10.062627,0.34,0.34,-6.51
2023-02-07 15:45:10.073374,0.31,0.33,-6.46
2023-02-07 15:45:10.084177,0.37,0.32,-6.39
2023-02-07 15:45:10.092698,0.35,0.30,-6.36
2023-02-07 15:45:10.103306,0.43,0.23,-6.40
2023-02-07 15:45:10.111723,0.45,0.18,-6.41
2023-02-07 15:45:10.122499,0.39,0.21,-6.43
2023-02-07 15:45:10.133091,0.35,0.25,-6.51
2023-02-07 15:45:10.141357,0.28,0.32,-6.55
2023-02-07 15:45:10.152562,0.23,0.40,-6.57
2023-02-07 15:45:10.163006,0.22,0.44,-6.56
2023-02-07 15:45:10.171364,0.20,0.47,-6.56
2023-02-07 15:45:10.181997,0.23,0.45,-6.54
2023-02-07 15:45:10.190310,0.26,0.43,-6.51
2023-02-07 15:45:10.201177,0.26,0.39,-6.50
2023-02-07 15:45:10.212951,0.34,0.37,-6.45
2023-02-07 15:45:10.220217,0.34,0.33,-6.40
2023-02-07 15:45:10.231018,0.36,0.36,-6.34
2023-02-07 15:45:10.242160,0.38,0.33,-6.35
2023-02-07 15:45:10.250192,0.41,0.36,-6.35
2023-02-07 15:45:10.261815,0.39,0.35,-6.36
2023-02-07 15:45:10.269262,0.34,0.34,-6.38
2023-02-07 15:45:10.280450,0.36,0.30,-6.43
2023-02-07 15:45:10.290828,0.38,0.28,-6.44
2023-02-07 15:45:10.299081,0.36,0.30,-6.44
2023-02-07 15:45:10.310254,0.37,0.35,-6.45
2023-02-07 15:45:10.318204,0.38,0.34,-6.49
2023-02-07 15:45:10.329252,0.39,0.34,-6.50
2023-02-07 15:45:10.339974,0.41,0.28,-6.42
2023-02-07 15:45:10.348190,0.41,0.25,-6.41
2023-02-07 15:45:10.359135,0.40,0.28,-6.42
2023-02-07 15:45:10.369817,0.40,0.27,-6.42
2023-02-07 15:45:10.378337,0.36,0.33,-6.40
2023-02-07 15:45:10.388893,0.30,0.41,-6.37
2023-02-07 15:45:10.397340,0.28,0.45,-6.42
2023-02-07 15:45:10.409167,0.26,0.43,-6.47
2023-02-07 15:45:10.418972,0.27,0.42,-6.50
2023-02-07 15:45:10.428128,0.28,0.37,-6.49
2023-02-07 15:45:10.437709,0.30,0.39,-6.48
2023-02-07 15:45:10.446148,0.31,0.37,-6.48
2023-02-07 15:45:10.456926,0.34,0.37,-6.51
2023-02-07 15:45:10.467738,0.32,0.40,-6.44
2023-02-07 15:45:10.476023,0.32,0.37,-6.39
2023-02-07 15:45:10.486711,0.37,0.40,-6.41
2023-02-07 15:45:10.495789,0.39,0.36,-6.46
2023-02-07 15:45:10.505877,0.42,0.33,-6.45
2023-02-07 15:45:10.516743,0.43,0.31,-6.39
2023-02-07 15:45:10.525090,0.44,0.31,-6.40
2023-02-07 15:45:10.536509,0.41,0.35,-6.40
2023-02-07 15:45:10.550306,0.43,0.36,-6.40
2023-02-07 15:45:10.554860,0.42,0.34,-6.40
2023-02-07 15:45:10.565680,0.44,0.32,-6.43
2023-02-07 15:45:10.573871,0.43,0.34,-6.38
2023-02-07 15:45:10.584703,0.46,0.33,-6.47
2023-02-07 15:45:10.595573,0.45,0.29,-6.54
2023-02-07 15:45:10.603892,0.41,0.32,-6.59
2023-02-07 15:45:10.614600,0.35,0.40,-6.56
2023-02-07 15:45:10.625538,0.34,0.41,-6.60
2023-02-07 15:45:10.633795,0.34,0.51,-6.53
2023-02-07 15:45:10.645414,0.31,0.48,-6.54
2023-02-07 15:45:10.655449,0.41,0.46,-6.53
2023-02-07 15:45:10.663628,0.43,0.38,-6.50
2023-02-07 15:45:10.675514,0.45,0.31,-6.46
2023-02-07 15:45:10.682662,0.50,0.31,-6.41
2023-02-07 15:45:10.693611,0.49,0.33,-6.43
2023-02-07 15:45:10.704260,0.47,0.35,-6.50
2023-02-07 15:45:10.713304,0.50,0.32,-6.44
2023-02-07 15:45:10.723557,0.45,0.32,-6.44
2023-02-07 15:45:10.748626,0.43,0.42,-6.40
2023-02-07 15:45:10.749414,0.44,0.42,-6.40
2023-02-07 15:45:10.755265,0.45,0.43,-6.43
2023-02-07 15:45:10.761969,0.52,0.38,-6.43
2023-02-07 15:45:10.772944,0.53,0.34,-6.42
2023-02-07 15:45:10.783124,0.53,0.32,-6.47
2023-02-07 15:45:10.792086,0.49,0.32,-6.51
2023-02-07 15:45:10.802470,0.49,0.34,-6.54
2023-02-07 15:45:10.813021,0.49,0.36,-6.56
2023-02-07 15:45:10.821468,0.47,0.36,-6.50
2023-02-07 15:45:10.832107,0.45,0.36,-6.45
2023-02-07 15:45:10.840476,0.49,0.35,-6.41
2023-02-07 15:45:10.851191,0.51,0.35,-6.42
2023-02-07 15:45:10.862630,0.47,0.32,-6.45
2023-02-07 15:45:10.870307,0.43,0.36,-6.46
2023-02-07 15:45:10.881063,0.43,0.38,-6.49
2023-02-07 15:45:10.892025,0.41,0.41,-6.53
2023-02-07 15:45:10.900176,0.40,0.39,-6.56
2023-02-07 15:45:10.911353,0.42,0.40,-6.54
2023-02-07 15:45:10.919307,0.43,0.39,-6.55
2023-02-07 15:45:10.930627,0.41,0.40,-6.48
2023-02-07 15:45:10.940935,0.46,0.38,-6.46
2023-02-07 15:45:10.949129,0.46,0.39,-6.41
2023-02-07 15:45:10.960089,0.43,0.37,-6.40
2023-02-07 15:45:10.968208,0.47,0.39,-6.37
2023-02-07 15:45:10.979700,0.51,0.36,-6.38
2023-02-07 15:45:10.990004,0.50,0.32,-6.40
2023-02-07 15:45:10.998274,0.46,0.26,-6.42
2023-02-07 15:45:11.013334,0.49,0.31,-6.44
2023-02-07 15:45:11.018315,0.48,0.32,-6.47
2023-02-07 15:45:11.034167,0.50,0.29,-6.46
2023-02-07 15:45:11.038860,0.49,0.32,-6.50
2023-02-07 15:45:11.048408,0.48,0.37,-6.53
2023-02-07 15:45:11.058970,0.47,0.38,-6.54
2023-02-07 15:45:11.068864,0.47,0.34,-6.50
2023-02-07 15:45:11.077476,0.48,0.36,-6.47
2023-02-07 15:45:11.087932,0.50,0.32,-6.46
2023-02-07 15:45:11.096425,0.48,0.34,-6.41
2023-02-07 15:45:11.106967,0.48,0.36,-6.38
2023-02-07 15:45:11.117794,0.50,0.36,-6.43
2023-02-07 15:45:11.126309,0.48,0.39,-6.48
2023-02-07 15:45:11.136840,0.46,0.38,-6.52
2023-02-07 15:45:11.147743,0.46,0.40,-6.51
2023-02-07 15:45:11.156017,0.45,0.41,-6.51
2023-02-07 15:45:11.166812,0.49,0.36,-6.54
2023-02-07 15:45:11.177993,0.51,0.36,-6.50
2023-02-07 15:45:11.186391,0.54,0.38,-6.50
2023-02-07 15:45:11.196712,0.52,0.38,-6.48
2023-02-07 15:45:11.204940,0.54,0.37,-6.41
2023-02-07 15:45:11.215634,0.53,0.37,-6.37
2023-02-07 15:45:11.227327,0.55,0.39,-6.38
2023-02-07 15:45:11.234797,0.57,0.41,-6.40
2023-02-07 15:45:11.245860,0.57,0.41,-6.41
2023-02-07 15:45:11.253939,0.58,0.39,-6.40
2023-02-07 15:45:11.264635,0.57,0.36,-6.47
2023-02-07 15:45:11.275479,0.55,0.31,-6.54
2023-02-07 15:45:11.283721,0.59,0.31,-6.48
2023-02-07 15:45:11.294890,0.60,0.34,-6.44
2023-02-07 15:45:11.302820,0.61,0.35,-6.42
2023-02-07 15:45:11.314086,0.61,0.38,-6.36
2023-02-07 15:45:11.324459,0.57,0.39,-6.31
2023-02-07 15:45:11.332773,0.58,0.38,-6.32
2023-02-07 15:45:11.343998,0.62,0.34,-6.43
2023-02-07 15:45:11.354349,0.64,0.31,-6.51
2023-02-07 15:45:11.363110,0.58,0.26,-6.55
2023-02-07 15:45:11.373502,0.57,0.27,-6.60
2023-02-07 15:45:11.381764,0.54,0.31,-6.57
2023-02-07 15:45:11.393737,0.53,0.35,-6.56
2023-02-07 15:45:11.403482,0.57,0.39,-6.53
2023-02-07 15:45:11.411909,0.52,0.36,-6.49
2023-02-07 15:45:11.422595,0.54,0.38,-6.49
2023-02-07 15:45:11.433187,0.57,0.37,-6.50
2023-02-07 15:45:11.441499,0.53,0.32,-6.58
2023-02-07 15:45:11.452802,0.57,0.26,-6.57
2023-02-07 15:45:11.461251,0.54,0.30,-6.56
2023-02-07 15:45:11.471425,0.51,0.36,-6.52
2023-02-07 15:45:11.482271,0.48,0.43,-6.47
2023-02-07 15:45:11.490528,0.46,0.44,-6.46
2023-02-07 15:45:11.501449,0.49,0.37,-6.48
2023-02-07 15:45:11.512226,0.51,0.33,-6.48
2023-02-07 15:45:11.520357,0.56,0.29,-6.49
2023-02-07 15:45:11.531289,0.55,0.29,-6.48
2023-02-07 15:45:11.539769,0.62,0.27,-6.47
2023-02-07 15:45:11.550284,0.58,0.25,-6.48
2023-02-07 15:45:11.561281,0.58,0.22,-6.46
2023-02-07 15:45:11.569605,0.61,0.26,-6.40
2023-02-07 15:45:11.580837,0.60,0.31,-6.38
2023-02-07 15:45:11.590995,0.57,0.28,-6.34
2023-02-07 15:45:11.599222,0.57,0.27,-6.35
2023-02-07 15:45:11.610320,0.56,0.27,-6.34
2023-02-07 15:45:11.618298,0.58,0.24,-6.36
2023-02-07 15:45:11.629515,0.51,0.26,-6.38
2023-02-07 15:45:11.640110,0.51,0.28,-6.47
2023-02-07 15:45:11.648288,0.43,0.39,-6.47
2023-02-07 15:45:11.660058,0.42,0.40,-6.46
2023-02-07 15:45:11.669872,0.43,0.39,-6.45
2023-02-07 15:45:11.678133,0.45,0.37,-6.37
2023-02-07 15:45:11.688960,0.52,0.34,-6.37
2023-02-07 15:45:11.699892,0.60,0.31,-6.38
2023-02-07 15:45:11.708627,0.59,0.27,-6.39
2023-02-07 15:45:11.718986,0.56,0.27,-6.37
2023-02-07 15:45:11.727960,0.55,0.31,-6.39
2023-02-07 15:45:11.738009,0.56,0.34,-6.50
2023-02-07 15:45:11.749261,0.59,0.32,-6.56
2023-02-07 15:45:11.757110,0.56,0.34,-6.55
2023-02-07 15:45:11.767896,0.55,0.30,-6.49
2023-02-07 15:45:11.779590,0.59,0.27,-6.45
2023-02-07 15:45:11.787009,0.63,0.22,-6.51
2023-02-07 15:45:11.797731,0.63,0.27,-6.49
2023-02-07 15:45:11.806117,0.61,0.26,-6.50
2023-02-07 15:45:11.816814,0.59,0.32,-6.47
2023-02-07 15:45:11.827842,0.59,0.31,-6.46
2023-02-07 15:45:11.836403,0.57,0.30,-6.47
2023-02-07 15:45:11.847076,0.57,0.29,-6.48
2023-02-07 15:45:11.857645,0.58,0.23,-6.47
2023-02-07 15:45:11.865951,0.58,0.24,-6.50
2023-02-07 15:45:11.877626,0.55,0.21,-6.56
2023-02-07 15:45:11.884857,0.50,0.20,-6.56
2023-02-07 15:45:11.895901,0.45,0.28,-6.53
2023-02-07 15:45:11.906495,0.41,0.35,-6.51
2023-02-07 15:45:11.915208,0.38,0.42,-6.50
2023-02-07 15:45:11.925621,0.38,0.48,-6.39
2023-02-07 15:45:11.936518,0.40,0.49,-6.34
2023-02-07 15:45:11.944949,0.43,0.40,-6.38
2023-02-07 15:45:11.955660,0.46,0.31,-6.38
2023-02-07 15:45:11.963966,0.46,0.21,-6.39
2023-02-07 15:45:11.974591,0.49,0.24,-6.44
2023-02-07 15:45:11.985488,0.46,0.22,-6.44
2023-02-07 15:45:11.994389,0.44,0.24,-6.45
2023-02-07 15:45:12.004447,0.41,0.31,-6.44
2023-02-07 15:45:12.015276,0.42,0.42,-6.39
2023-02-07 15:45:12.023806,0.46,0.40,-6.33
2023-02-07 15:45:12.034456,0.52,0.29,-6.36
2023-02-07 15:45:12.043180,0.53,0.27,-6.39
2023-02-07 15:45:12.053622,0.53,0.23,-6.43
2023-02-07 15:45:12.064201,0.49,0.27,-6.51
2023-02-07 15:45:12.072569,0.53,0.27,-6.58
2023-02-07 15:45:12.083387,0.46,0.29,-6.65
2023-02-07 15:45:12.094316,0.40,0.35,-6.62
2023-02-07 15:45:12.102765,0.40,0.41,-6.51
2023-02-07 15:45:12.113353,0.44,0.36,-6.50
2023-02-07 15:45:12.121574,0.49,0.31,-6.50
2023-02-07 15:45:12.132307,0.48,0.25,-6.55
2023-02-07 15:45:12.143556,0.44,0.22,-6.57
2023-02-07 15:45:12.151516,0.45,0.25,-6.55
2023-02-07 15:45:12.162776,0.43,0.29,-6.54
2023-02-07 15:45:12.173019,0.39,0.36,-6.49
2023-02-07 15:45:12.181508,0.45,0.40,-6.44
2023-02-07 15:45:12.192933,0.47,0.35,-6.40
2023-02-07 15:45:12.200525,0.51,0.34,-6.41
2023-02-07 15:45:12.211636,0.49,0.24,-6.50
2023-02-07 15:45:12.222328,0.50,0.23,-6.56
2023-02-07 15:45:12.230858,0.48,0.23,-6.58
2023-02-07 15:45:12.241195,0.48,0.25,-6.59
2023-02-07 15:45:12.252031,0.45,0.27,-6.50
2023-02-07 15:45:12.260676,0.49,0.30,-6.50
2023-02-07 15:45:12.271191,0.48,0.34,-6.46
2023-02-07 15:45:12.279521,0.46,0.34,-6.42
2023-02-07 15:45:12.290375,0.44,0.30,-6.44
2023-02-07 15:45:12.300918,0.40,0.25,-6.45
2023-02-07 15:45:12.309378,0.41,0.21,-6.48
2023-02-07 15:45:12.319981,0.41,0.21,-6.50
2023-02-07 15:45:12.330810,0.41,0.21,-6.49
2023-02-07 15:45:12.339023,0.39,0.26,-6.52
2023-02-07 15:45:12.349935,0.34,0.30,-6.48
2023-02-07 15:45:12.359102,0.30,0.36,-6.48
2023-02-07 15:45:12.369088,0.33,0.38,-6.43
2023-02-07 15:45:12.380358,0.38,0.36,-6.39
2023-02-07 15:45:12.388287,0.40,0.33,-6.37
2023-02-07 15:45:12.399286,0.41,0.28,-6.35
2023-02-07 15:45:12.409662,0.45,0.28,-6.29
2023-02-07 15:45:12.418104,0.45,0.25,-6.33
2023-02-07 15:45:12.429907,0.46,0.22,-6.37
2023-02-07 15:45:12.437174,0.47,0.20,-6.35
2023-02-07 15:45:12.447967,0.46,0.25,-6.34
2023-02-07 15:45:12.458671,0.48,0.24,-6.38
2023-02-07 15:45:12.466958,0.48,0.21,-6.41
2023-02-07 15:45:12.479724,0.54,0.22,-6.46
2023-02-07 15:45:12.488543,0.57,0.23,-6.49
2023-02-07 15:45:12.498383,0.46,0.23,-6.48
2023-02-07 15:45:12.507700,0.45,0.24,-6.51
2023-02-07 15:45:12.516403,0.45,0.25,-6.57
2023-02-07 15:45:12.530545,0.50,0.24,-6.53
2023-02-07 15:45:12.537670,0.51,0.23,-6.54
2023-02-07 15:45:12.547776,0.50,0.27,-6.52
2023-02-07 15:45:12.556627,0.47,0.23,-6.48
2023-02-07 15:45:12.567869,0.47,0.26,-6.53
2023-02-07 15:45:12.606066,0.48,0.25,-6.51
2023-02-07 15:45:12.606782,0.47,0.22,-6.55
2023-02-07 15:45:12.607442,0.44,0.30,-6.50
2023-02-07 15:45:12.614155,0.37,0.31,-6.49
2023-02-07 15:45:12.616410,0.42,0.35,-6.53
2023-02-07 15:45:12.624661,0.44,0.32,-6.56
2023-02-07 15:45:12.635538,0.45,0.31,-6.54
2023-02-07 15:45:12.647213,0.44,0.24,-6.49
2023-02-07 15:45:12.654640,0.45,0.19,-6.48
2023-02-07 15:45:12.665373,0.47,0.18,-6.45
2023-02-07 15:45:12.673679,0.51,0.17,-6.39
2023-02-07 15:45:12.684503,0.49,0.20,-6.38
2023-02-07 15:45:12.695986,0.44,0.23,-6.38
2023-02-07 15:45:12.703547,0.49,0.21,-6.33
2023-02-07 15:45:12.714428,0.50,0.17,-6.34
2023-02-07 15:45:12.725175,0.51,0.15,-6.33
2023-02-07 15:45:12.733416,0.45,0.15,-6.37
2023-02-07 15:45:12.744416,0.44,0.16,-6.39
2023-02-07 15:45:12.753132,0.44,0.19,-6.52
2023-02-07 15:45:12.763585,0.40,0.19,-6.50
2023-02-07 15:45:12.779165,0.41,0.26,-6.48
2023-02-07 15:45:12.782874,0.38,0.28,-6.45
2023-02-07 15:45:12.793229,0.38,0.30,-6.42
2023-02-07 15:45:12.804224,0.40,0.25,-6.43
2023-02-07 15:45:12.812929,0.47,0.20,-6.50
2023-02-07 15:45:12.823152,0.46,0.19,-6.52
2023-02-07 15:45:12.831414,0.44,0.22,-6.52
2023-02-07 15:45:12.843151,0.45,0.25,-6.54
2023-02-07 15:45:12.853032,0.44,0.22,-6.56
2023-02-07 15:45:12.862084,0.42,0.22,-6.57
2023-02-07 15:45:12.872264,0.37,0.25,-6.55
2023-02-07 15:45:12.882923,0.45,0.26,-6.56
2023-02-07 15:45:12.891299,0.49,0.21,-6.54
2023-02-07 15:45:12.902072,0.51,0.15,-6.51
2023-02-07 15:45:12.914448,0.50,0.14,-6.51
2023-02-07 15:45:12.921500,0.48,0.16,-6.51
2023-02-07 15:45:12.931921,0.43,0.21,-6.48
2023-02-07 15:45:12.940403,0.43,0.27,-6.51
2023-02-07 15:45:12.951138,0.40,0.32,-6.52
2023-02-07 15:45:12.962005,0.40,0.32,-6.49
2023-02-07 15:45:12.970232,0.36,0.34,-6.46
2023-02-07 15:45:12.981312,0.39,0.30,-6.45
2023-02-07 15:45:12.989392,0.41,0.26,-6.45
2023-02-07 15:45:13.000124,0.43,0.24,-6.45
2023-02-07 15:45:13.011490,0.41,0.20,-6.45
2023-02-07 15:45:13.019172,0.42,0.21,-6.45
2023-02-07 15:45:13.030008,0.44,0.16,-6.36
2023-02-07 15:45:13.040853,0.50,0.18,-6.35
2023-02-07 15:45:13.049482,0.50,0.17,-6.38
2023-02-07 15:45:13.059817,0.48,0.20,-6.39
2023-02-07 15:45:13.068208,0.44,0.22,-6.39
2023-02-07 15:45:13.079026,0.43,0.21,-6.44
2023-02-07 15:45:13.090172,0.46,0.23,-6.53
2023-02-07 15:45:13.098322,0.41,0.24,-6.54
2023-02-07 15:45:13.108843,0.38,0.26,-6.49
2023-02-07 15:45:13.119604,0.45,0.29,-6.50
2023-02-07 15:45:13.128199,0.46,0.24,-6.54
2023-02-07 15:45:13.138667,0.53,0.25,-6.56
2023-02-07 15:45:13.147015,0.54,0.22,-6.56
2023-02-07 15:45:13.157898,0.56,0.18,-6.62
2023-02-07 15:45:13.168621,0.55,0.24,-6.63
2023-02-07 15:45:13.177780,0.55,0.24,-6.56
2023-02-07 15:45:13.187758,0.50,0.26,-6.51
2023-02-07 15:45:13.195928,0.51,0.26,-6.46
2023-02-07 15:45:13.206910,0.49,0.29,-6.44
2023-02-07 15:45:13.218034,0.55,0.27,-6.41
2023-02-07 15:45:13.225834,0.53,0.22,-6.38
2023-02-07 15:45:13.237044,0.53,0.21,-6.40
2023-02-07 15:45:13.244977,0.54,0.21,-6.43
2023-02-07 15:45:13.255797,0.52,0.22,-6.37
2023-02-07 15:45:13.266614,0.50,0.24,-6.29
2023-02-07 15:45:13.274825,0.54,0.27,-6.25
2023-02-07 15:45:13.285674,0.56,0.31,-6.24
2023-02-07 15:45:13.296442,0.53,0.34,-6.28
2023-02-07 15:45:13.304752,0.52,0.29,-6.33
2023-02-07 15:45:13.315625,0.53,0.29,-6.36
2023-02-07 15:45:13.323911,0.51,0.24,-6.46
2023-02-07 15:45:13.334678,0.50,0.23,-6.53
2023-02-07 15:45:13.346328,0.51,0.25,-6.58
2023-02-07 15:45:13.353729,0.47,0.30,-6.62
2023-02-07 15:45:13.364457,0.47,0.32,-6.63
2023-02-07 15:45:13.372765,0.51,0.33,-6.60
2023-02-07 15:45:13.383655,0.51,0.32,-6.58
2023-02-07 15:45:13.395034,0.54,0.33,-6.55
2023-02-07 15:45:13.402715,0.61,0.24,-6.46
2023-02-07 15:45:13.413497,0.62,0.24,-6.48
2023-02-07 15:45:13.421767,0.61,0.23,-6.43
2023-02-07 15:45:13.432464,0.62,0.21,-6.43
